,IDX,RA_ICRS,DE_ICRS,Source,Plx,PM,pmRA,pmDE,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,GRVSmag,e_GRVSmag,BR_RP,BP_G,G_RP,pscol,Teff,Dist,Rad,Lum_Flame,Mass_Flame,Age_Flame,z_Flame,SpType_ELS
188725,3052,53.98513800526,8.99322440286,11728872786451200,1.3096,9.709,8.911,3.855,14.833127,0.002772,15.35802,0.003901,14.138328,0.004041,14.022995,0.090057,1.219692,0.524893,0.694799,,5952.6,658.0436,0.8823,1.0854938,1.056,1.969,0.54626596,F      
293201,7528,47.3894922026,16.97714741508,34537348151487232,0.907,12.447,12.192,2.508,14.340368,0.002767,14.695858,0.003081,13.812419,0.003913,13.749257,0.136541,0.883439,0.35549,0.527949,,5659.7,1044.7048,1.372,1.7534143,0.959,12.235,0.5304751,G      
192175,6502,36.84508141053,10.43262329214,24276499482582912,1.3514,15.188,14.561,-4.32,13.544078,0.002769,13.881063,0.003334,13.033974,0.004014,12.812603,0.070759,0.84709,0.336986,0.510104,,6185.7,723.3116,1.2574,2.0639226,1.157,3.054,0.53848225,F      
186290,617,47.35087946678,3.39847362514,2573235166223232,1.8449,4.417,4.289,-1.058,12.143106,0.002772,12.453105,0.002925,11.661638,0.003851,11.441877,0.02893,0.791467,0.309999,0.481467,,6219.5,514.6004,1.6188,3.7717352,1.289,3.415,0.47993436,F      
2158,2158,66.93322620105,31.15179592578,171435204464460416,0.6731,2.292,0.49,-2.239,14.474113,0.002804,15.249402,0.003405,13.574258,0.004138,13.086406,0.111979,1.675144,0.775289,0.899856,,7277.4,971.3681,2.023,21.542557,1.941,1.06,0.3791866,A      
76459,76459,359.75320382035,30.01765341145,2867294916698356096,3.9591,12.924,1.001,-12.885,9.326838,0.002764,9.422661,0.003041,9.073144,0.00455,9.001533,0.009331,0.349517,0.095823,0.253694,,7523.6,253.7241,1.7925,9.067733,1.643,0.956,0.52873623,A      
512168,26495,295.05156417141,18.77968332335,1824463663153835008,0.1413,6.739,-2.828,-6.117,13.851623,0.00279,15.543348,0.003266,12.62104,0.003905,12.041657,0.00402,2.922308,1.691726,1.230582,,3875.4,3024.0215,35.6668,571.1501,1.917,1.357,0.01299067,M      
168863,68863,33.89318429424,62.5672241559,514580791954950528,0.1079,1.332,-1.211,0.555,16.462433,0.002784,16.901115,0.004505,15.836553,0.004171,,,1.064563,0.438683,0.62588,,11236.1,4814.0845,2.0069,57.007816,2.681,,0.625121,B      
84930,84930,108.8174172469,-13.80247106682,3032521690107317120,0.3506,1.457,-1.384,-0.456,13.907628,0.002783,14.345409,0.003145,13.292152,0.003937,13.0881,0.031211,1.053257,0.437781,0.615476,,7184.0,3521.6794,5.7329,41.108135,2.223,0.824,0.3708168,A      
50702,50702,332.90393838585,55.21007272655,2005701971513159296,0.5994,5.803,-2.434,-5.269,12.201372,0.002758,12.416497,0.002825,11.841678,0.00379,11.670101,0.112296,0.57482,0.215125,0.359694,,8747.1,1935.7893,4.2227,67.491646,2.547,0.504,0.41434824,A      
173063,73063,18.49359668267,63.53564358028,523207731981323264,1.3419,1.359,-1.262,-0.504,11.558591,0.002761,11.791423,0.002827,11.168689,0.003787,10.992521,0.018337,0.622734,0.232832,0.389902,,10014.4,685.9911,1.9676,40.572216,2.401,0.281,0.7916263,B      
332069,46396,67.05775194349,27.30782479623,152193957136472192,2.4716,39.659,30.967,-24.775,14.663628,0.002775,15.862155,0.00412,13.584934,0.003875,13.100606,0.052587,2.277221,1.198527,1.078693,,5514.4,390.4757,1.4616,1.8375256,0.957,12.926,0.48648116,G      
84150,84150,114.24153777423,-15.07080197461,3029858294982826112,0.6511,1.192,-1.188,-0.103,11.863791,0.002764,11.965623,0.002851,11.671102,0.003811,11.583926,0.030156,0.294521,0.101832,0.192689,,9161.5,1835.3407,3.643,52.63378,2.437,0.489,0.42340225,A      
192072,6399,36.32699307006,9.68845995915,23836797910541440,1.0009,8.696,3.061,-8.14,14.423699,0.002777,14.77502,0.003208,13.896093,0.00398,13.660769,0.253735,0.878926,0.35132,0.527606,,5669.0,970.4955,1.2377,1.3741684,0.951,11.577,0.52522653,F      
237423,51750,40.70098908861,30.26228611764,129908746226682368,0.739,9.787,4.824,-8.516,14.598546,0.002775,14.97874,0.003542,14.044737,0.003945,13.934148,0.181026,0.934003,0.380194,0.553809,,5768.7,1278.6816,1.5399,2.3386862,1.037,9.223,0.33873507,F      
325625,39952,47.00418700201,33.81116994979,137661333995311872,1.694,8.483,-5.492,-6.465,13.933559,0.002792,14.342175,0.003229,13.360601,0.004007,13.218392,0.057799,0.981573,0.408615,0.572958,,5454.1,563.4643,0.9839,0.8184731,0.885,12.45,0.58325356,G      
269293,83620,60.81425623725,32.94975468096,170250515048067456,0.8313,5.878,-4.336,3.969,14.450664,0.002762,14.879143,0.003027,13.846747,0.003856,13.648355,0.063288,1.032395,0.428479,0.603916,,6335.5,1110.4447,1.4455,2.9000876,1.198,4.58,0.327549,F      
473804,88131,78.19598040339,30.75254230399,180239676969337728,0.2801,2.183,1.836,-1.181,14.883311,0.002765,15.745173,0.003302,13.970333,0.003878,13.551689,0.067693,1.774839,0.861861,0.912978,,5239.0,1982.7988,4.4891,28.797926,2.703,0.502,0.19081382,K      
64685,64685,315.81127363724,43.05521677712,2161883509417875968,0.5502,6.894,-2.568,-6.398,14.940716,0.002785,15.712186,0.003198,14.055921,0.00388,13.737012,0.092711,1.656265,0.77147,0.884795,,7666.3,3954.7354,6.7907,30.344995,2.129,0.735,0.2851259,A      
485370,99697,73.62797718352,35.76969143823,186141962761047680,0.5962,0.924,0.392,0.836,13.026446,0.002769,14.05565,0.003042,12.026487,0.003851,11.565495,0.013438,2.029162,1.029203,0.999959,,4960.5,1581.5002,10.9406,65.13727,3.002,0.377,0.08633395,K      
257987,72314,75.90511982749,30.82607411147,157170587283062912,1.5469,5.621,5.314,1.832,12.83452,0.002759,13.402879,0.002848,12.105132,0.003791,11.766159,0.017544,1.297747,0.568358,0.729388,,5839.3,555.8596,2.0816,5.9496074,1.339,3.753,0.2572154,F      
253078,67405,68.33426648728,27.24266636598,151772741103481600,1.3058,3.718,-2.081,3.081,15.291312,0.002785,16.217274,0.005355,14.335935,0.004083,13.79868,0.131273,1.881339,0.925962,0.955378,,5769.0,702.3488,1.3412,1.9887934,1.009,9.831,0.40804055,F      
13237,13237,0.45537517976,53.49736145199,396266228337030912,1.3399,9.518,-7.591,-5.742,11.038315,0.002767,11.153691,0.002827,10.818071,0.003792,10.714208,0.010274,0.33562,0.115376,0.220243,,9413.9,726.5786,2.1109,32.84782,2.253,0.399,0.74275064,A      
561270,75597,268.6745741518,-40.10286880952,4036353438157957760,0.0316,8.311,-2.369,-7.967,14.446869,0.002811,15.64489,0.003488,13.340858,0.003903,12.834692,0.081682,2.304032,1.198021,1.106011,,5279.5,2285.5522,10.0969,65.48493,2.601,0.556,0.08006959,M      
520942,35269,292.50094611637,19.76357210198,2017621296055037568,0.1933,5.528,-2.016,-5.147,15.270965,0.002801,17.765345,0.006879,13.87173,0.003904,13.148927,0.026583,3.893615,2.49438,1.399235,,3925.8,2839.8254,34.1448,227.16591,2.017,1.16,0.02522515,M      
95841,95841,108.44355272266,-1.82209343815,3108523644669930496,0.9663,2.167,-1.521,-1.544,11.254062,0.002819,11.289408,0.002955,11.187969,0.003806,11.168366,0.028582,0.101439,0.035346,0.066092,,8830.8,1247.7108,2.834,28.335709,2.14,0.558,0.41745505,A      
121586,21586,70.97239753944,45.01236195253,252990551743482240,0.2865,1.466,1.042,-1.031,13.952071,0.002839,14.503672,0.003052,13.197313,0.003854,,,1.306358,0.5516,0.754758,,11019.5,2294.8599,3.7164,189.61307,3.307,0.237,0.45385262,B      
161637,61637,26.11078558797,60.58747092802,509671713055235840,0.2669,0.853,-0.801,-0.294,15.285875,0.002764,15.654348,0.003134,14.727697,0.003941,,,0.926651,0.368473,0.558178,,9980.8,3538.7378,2.41,45.138443,2.43,0.343,0.43321344,B      
141197,41197,47.89729989983,50.70418878115,436811269363131392,0.283,0.785,-0.208,-0.756,15.246264,0.002799,15.635259,0.006149,14.552042,0.005271,,,1.083217,0.388995,0.694222,,10942.4,2398.2424,1.7997,42.281498,2.528,,0.65740603,B      
21309,21309,71.68339390341,64.4440634829,481953883900873088,2.9355,25.669,10.63,-23.364,10.888575,0.002759,11.419706,0.002812,10.192515,0.003789,9.904959,0.006563,1.227191,0.531132,0.696059,,6558.6,330.1556,2.6073,10.936378,1.653,1.716,0.4093109,A      
156697,56697,48.88521476512,65.23612131993,491287466318123264,0.2204,0.7,-0.51,0.479,16.23513,0.002772,16.749653,0.003725,15.539929,0.004078,,,1.209724,0.514523,0.695201,,9852.7,3492.2964,1.9273,34.770565,2.324,0.274,0.78468746,B      
530310,44637,299.29913610149,38.2441648292,2072346498024572672,0.2595,7.137,-2.821,-6.556,11.670645,0.002816,13.110558,0.004005,10.50742,0.003984,9.996911,0.006926,2.603138,1.439913,1.163225,,3673.9,4864.6733,115.2104,1136.5519,1.921,1.342,0.0041406,M      
328596,42923,45.87323370502,39.23450993182,142830894071770624,0.6245,7.429,-3.187,-6.71,14.273492,0.00277,14.634539,0.003179,13.739657,0.003898,13.566047,0.112957,0.894881,0.361047,0.533834,,5996.5,1569.1067,2.0372,4.3701224,1.227,4.879,0.325771,G      
362322,76649,88.36004782911,47.3899796055,210028268758927488,0.9936,13.347,6.327,-11.752,13.972787,0.002764,14.348377,0.003068,13.426206,0.003905,13.249231,0.242053,0.922172,0.37559,0.546581,,5766.5,907.3461,1.4262,2.2860594,1.029,9.531,0.37542906,G      
397139,11466,60.6229014855,17.23381464585,46594936260971008,0.8865,10.056,5.199,-8.609,14.147005,0.002762,14.859576,0.003037,13.32375,0.003825,13.08615,0.062245,1.535827,0.712571,0.823256,,5015.9,1046.9354,2.8574,4.94511,1.27,4.775,0.20362344,K      
227078,41405,44.61241269457,24.04227568589,110295417292058496,1.3698,9.104,8.523,-3.203,13.82503,0.002767,14.200358,0.003073,13.277376,0.003835,13.069978,0.044951,0.922982,0.375328,0.547654,,5910.3,697.631,1.1626,1.5516769,1.039,6.488,0.4584572,F      
317852,32179,45.42866232429,27.96617266527,116580741155324672,1.2892,3.191,-2.892,1.35,14.707695,0.002767,15.185283,0.003037,14.067447,0.003867,13.756411,0.100674,1.117836,0.477588,0.640248,,5548.5,661.6883,0.8792,0.8304766,0.902,10.598,0.56936216,G      
257039,71366,77.44110978974,30.14005006176,156361960904398208,0.9223,8.632,-4.264,-7.506,14.957548,0.002767,15.546339,0.003194,14.213408,0.003901,13.988004,0.101447,1.332932,0.588791,0.744141,,6408.6,887.6343,1.171,2.0041459,0.972,12.372,0.5197271,F      
455687,70014,62.02407613257,28.19152947745,163934026905596160,0.1911,2.092,0.388,-2.055,13.909906,0.002769,15.165942,0.003031,12.816815,0.003815,12.286072,0.023401,2.349127,1.256036,1.093091,1.3051,4465.6,4582.921,29.7644,317.48834,3.797,0.203,0.10136291,K      
128465,28465,36.86980798397,41.04822217739,338248229548573056,4.9757,32.268,18.45,-26.473,7.989351,0.002806,7.987926,0.003004,7.960495,0.003819,7.941394,0.00502,0.027431,-0.001425,0.028856,,10454.8,199.9856,1.7578,34.086636,2.385,,0.668113,B      
314470,28797,35.33556066132,26.12467511832,106406341585516032,0.9754,5.157,-0.803,-5.094,14.392104,0.002771,14.708611,0.002999,13.90706,0.003989,13.726058,0.227928,0.801551,0.316506,0.485044,,5923.3,898.6521,1.0382,1.4269655,1.043,5.487,0.48936212,G      
351839,66166,83.44117992669,42.55261955954,194721417633779968,1.2696,13.739,1.66,-13.638,13.144205,0.002762,13.584394,0.002883,12.537083,0.003815,12.372392,0.298543,1.047312,0.440189,0.607122,,5477.1,732.0526,1.9373,3.3202226,1.141,6.834,0.51314026,G      
523480,37807,291.34691632052,25.18853715146,2023143112170784896,0.1503,8.139,-3.472,-7.361,14.428349,0.002769,15.678951,0.003045,13.336023,0.003817,12.832565,0.024766,2.342928,1.250603,1.092325,,4626.9,6689.078,32.9589,265.2627,3.7,0.217,0.08607981,M      
407310,21637,53.65155027548,26.30228095746,69677636697054720,3.4524,21.65,6.227,-20.735,13.152885,0.002766,13.62493,0.003148,12.522038,0.00387,12.261295,0.032997,1.102892,0.472046,0.630846,,5051.7,286.8611,0.8234,0.39810002,0.798,12.981,0.6402066,K      
448251,62578,75.07414277757,31.71980235987,157469753227613696,0.4526,2.018,-1.333,-1.515,12.634268,0.00276,13.715028,0.002881,11.612393,0.003805,11.149281,0.010479,2.102634,1.08076,1.021874,,4841.4,1991.4276,17.7316,182.39899,3.401,0.27,0.1027616,K      
327909,42236,41.60765983031,37.84174162275,141812196549053312,0.8136,4.962,4.15,-2.72,14.42843,0.002779,14.772803,0.003152,13.923068,0.003971,13.778379,0.080285,0.849735,0.344374,0.505362,,5808.4,1085.2906,1.2637,1.805046,1.012,9.331,0.549473,G      
156971,56971,28.33545514165,55.51019850314,504706009302312192,0.3619,1.328,-0.774,-1.079,14.5852,0.002767,14.795406,0.002955,14.226232,0.003898,,,0.569175,0.210206,0.358969,,10325.8,3004.647,2.0278,29.740923,2.32,,0.6143144,B      
71248,71248,347.18588311592,63.95058606182,2207730979629448832,1.2859,3.966,-1.274,-3.756,12.16496,0.002765,12.382992,0.002884,11.803543,0.003805,11.640423,0.015742,0.579449,0.218032,0.361417,,9200.2,711.8839,1.5933,18.756554,2.03,0.226,0.48414844,A      
192760,7087,37.57966551982,12.76133251492,26419619443623424,0.5668,3.625,-0.868,-3.52,14.305489,0.002767,14.597847,0.003097,13.842213,0.004011,13.646635,0.097037,0.755634,0.292358,0.463276,,6644.5,1528.5166,1.6691,5.6512947,1.433,2.048,0.39859325,F      
398188,12515,63.28245699654,19.88559747372,48863950302137472,0.3077,1.747,1.294,-1.174,13.904413,0.002766,14.856165,0.00334,12.942316,0.003848,12.558713,0.036293,1.913849,0.951752,0.962097,,5312.1,1719.3855,6.7955,82.94686,2.896,0.414,0.16586699,K      
47763,47763,342.21168711582,52.17565224406,1989939888203106944,0.9729,5.925,2.248,-5.482,11.261939,0.002855,11.514016,0.002814,10.847486,0.003788,10.676396,0.007541,0.666531,0.252077,0.414454,,6976.4,1051.6029,4.1918,38.067093,2.158,0.883,0.29023477,A      
607113,21440,247.51643911964,-51.79581416609,5934156240519622400,0.3272,4.38,-3.452,-2.696,16.102192,0.002851,17.697325,0.012516,14.856666,0.004463,,,2.840659,1.595133,1.245526,,15010.8,2343.7803,4.1377,820.5305,4.9,,0.72472334,O      
507811,22138,233.79938343312,57.73854773118,1601979301979951488,5.3617,127.323,-112.675,59.292,15.356135,0.002829,16.603895,0.004341,14.184993,0.003947,13.66018,0.105461,2.418902,1.24776,1.171143,,3779.1,188.1519,0.5918,0.06269365,0.571,11.788,0.6502494,M      
44781,44781,318.87291757287,43.22694574738,1969943929225879936,1.3666,9.354,-3.139,-8.811,11.437832,0.002792,11.641144,0.002836,11.090341,0.003796,10.939143,0.05633,0.550803,0.203312,0.347491,,7417.5,725.2189,2.3473,14.401222,1.786,1.119,0.42561373,A      
151538,51538,41.22357950472,61.41265424918,465718048528728960,0.1981,0.763,-0.347,0.68,17.61863,0.002897,18.124039,0.011329,16.810028,0.008845,,,1.314011,0.505409,0.808601,,9732.9,5120.9927,1.6691,20.785795,2.121,,0.58163106,B      
330992,45319,64.86275650742,24.14863959025,149155349377720064,0.8338,5.341,2.943,4.457,14.742382,0.002764,15.205331,0.003155,14.099599,0.00393,13.763038,0.115761,1.105732,0.462949,0.642783,,6050.0,1101.6047,1.3982,2.5569718,1.167,4.714,0.38966468,G      
350758,65085,86.60356329184,42.41665568751,192991469229503488,2.0603,10.691,10.066,-3.602,13.614556,0.002762,14.04088,0.002882,13.016445,0.003814,12.757455,0.036383,1.024435,0.426324,0.598111,,5767.0,450.9744,0.913,0.9236394,1.008,3.134,0.55234563,G      
580724,95051,276.40015605919,-28.94570797964,4051143514435245824,0.0429,6.856,-3.088,-6.122,14.747845,0.002881,16.201637,0.008732,13.56579,0.004998,12.954393,0.318877,2.635847,1.453793,1.182055,,3722.7,10781.213,64.454,544.8454,1.922,1.342,0.01161311,M      
606705,21032,215.64349770241,-58.80200429441,5891050883521748480,0.223,3.566,-3.274,-1.413,16.373007,0.002881,17.998363,0.013882,15.103144,0.004675,,,2.89522,1.625357,1.269863,,15010.3,2103.0496,3.3888,537.838,4.546,,0.8214893,O      
353481,67808,85.2072215969,45.35029209229,197430339406232448,1.8169,39.747,9.478,-38.6,13.888063,0.002761,14.384556,0.002873,13.212328,0.004385,12.921732,0.109024,1.172228,0.496492,0.675736,,5659.6,513.5644,1.0337,1.0826628,0.938,10.418,0.52364635,G      
354871,69198,74.22460659796,40.12209371772,200030409528832896,1.197,9.997,5.359,-8.439,14.811784,0.002767,15.290981,0.003084,14.165173,0.003883,13.847482,0.15307,1.125809,0.479198,0.646611,,5313.0,707.566,0.9621,0.93578374,0.889,13.44,0.589825,G      
465027,79354,71.18278644466,34.5452165958,173645630857778688,4.7159,34.33,22.629,-25.816,13.273073,0.002765,13.949045,0.003008,12.477316,0.003844,12.133142,0.021623,1.471729,0.675972,0.795757,,4911.6,211.1933,0.8016,0.33499146,0.784,11.858,0.6468629,K      
103768,3768,77.2586073247,36.4048950535,185714630698147072,1.0857,3.56,2.644,-2.384,10.365632,0.002778,10.536047,0.002825,10.042948,0.003787,,,0.493099,0.170415,0.322684,,12161.7,1184.4789,4.7599,264.711,3.637,,0.48511276,B      
75021,75021,323.71792981819,89.22301643117,2305757045444752128,3.0915,18.682,11.795,14.487,9.808827,0.002769,9.908406,0.002822,9.620099,0.003791,9.539979,0.009135,0.288307,0.099579,0.188728,,7683.9,328.883,1.7523,9.424029,1.668,0.82,0.5584144,A      
96367,96367,110.97278839942,-1.08445891615,3110303238599885568,0.3956,2.045,-1.893,-0.772,14.344486,0.002831,14.516299,0.003021,14.040025,0.003966,13.866741,0.135765,0.476275,0.171813,0.304461,1.6234,7336.0,2580.1387,2.0605,8.839133,1.621,1.115,0.4645922,A      
540234,54561,16.10804005374,-2.06310801842,2532416763305080064,9.4032,64.647,-63.426,-12.506,13.597143,0.002787,14.707042,0.003327,12.549542,0.003973,12.082779,0.028688,2.157499,1.109899,1.047601,,3697.6,105.6614,0.6648,0.07392643,0.598,9.041,0.5239805,M      
488094,2421,75.90157811762,35.58689581029,185209645619754752,10.3441,24.551,8.506,-23.031,14.123046,0.00278,15.300257,0.003489,13.041898,0.004053,12.501012,0.023788,2.258359,1.177211,1.081148,,3692.6,96.9654,0.511,0.04321318,0.515,13.028,0.64941454,M      
486947,1274,45.01833931775,22.6294653676,109810085987589248,3.5432,8.609,6.435,-5.719,15.52073,0.004087,16.608843,0.006697,14.423088,0.00477,13.87816,0.146226,2.185755,1.088113,1.097642,,4799.1,270.0503,0.7269,0.25970566,0.779,5.234,0.5260528,M      
13792,13792,24.87756822795,52.26665948787,406412281114183680,3.936,25.888,-14.695,-21.313,7.995521,0.002783,8.070073,0.002864,7.823192,0.003819,7.74561,0.010179,0.246881,0.074552,0.172329,,9756.1,250.9722,2.7747,64.57228,2.582,0.39,0.4699145,A      
581688,96015,277.25052041104,-27.76094788371,4051618404787988096,0.0938,4.75,-2.367,-4.118,15.326136,0.00282,16.413502,0.005506,14.215945,0.004,13.678453,0.085373,2.197557,1.087366,1.11019,,4904.3,4672.7686,13.2968,198.41321,3.4,0.271,0.10964223,M      
158049,58049,26.4721797903,58.9249069801,506457806199682560,1.0378,1.417,-0.93,-1.069,11.606208,0.002762,11.802422,0.002816,11.264088,0.003786,,,0.538334,0.196214,0.34212,,9629.0,757.5519,2.0469,49.085995,2.442,0.406,0.56434953,B      
443055,57382,73.61456530805,27.46418237543,154066769037477888,0.3407,2.633,1.229,-2.329,14.498131,0.00277,15.443254,0.003053,13.538015,0.003835,13.066163,0.041027,1.905238,0.945123,0.960115,1.3308,5404.0,2573.0703,7.5551,43.939587,2.594,0.557,0.1897265,K      
26994,26994,26.5582751009,74.85945217281,558972543126894336,1.7977,1.94,-0.801,-1.766,11.901923,0.003102,12.227236,0.00285,11.29491,0.003797,11.0711,0.017122,0.932325,0.325313,0.607013,1.4732,6992.0,904.9294,3.3732,8.644333,1.588,1.443,0.3262017,A      
503945,18272,214.4087847167,12.2233205023,1225936777568172544,5.0636,74.244,-67.408,-31.116,14.931697,0.002797,16.061954,0.004672,13.874563,0.003952,13.382337,0.106177,2.187391,1.130258,1.057134,,3521.8,192.9534,0.7014,0.06786626,0.588,8.771,0.17474769,M      
273111,87438,71.03945104883,33.55594965384,173529499237676288,1.2357,9.472,-2.415,-9.159,13.825255,0.00276,14.386754,0.002898,13.106037,0.003822,12.799531,0.039502,1.280717,0.561499,0.719218,,6912.9,769.4652,1.5879,5.240647,1.439,1.369,0.5277965,F      
385883,210,46.31315194811,3.16436875742,1096870223541120,0.6973,2.739,-2.369,-1.375,14.311597,0.002768,14.815729,0.003387,13.650385,0.003964,13.388999,0.110767,1.165344,0.504132,0.661212,,5100.2,1283.1504,2.3001,3.6001685,1.153,6.758,0.25302336,K      
442711,57038,74.555434066,26.35697447327,153712550197852928,0.6073,3.491,3.356,-0.961,13.195908,0.002764,14.209412,0.003002,12.200097,0.003796,11.749466,0.018708,2.009315,1.013504,0.995811,,5725.7,1887.2941,10.5016,71.17955,2.595,0.557,0.16871493,K      
292645,6972,41.85238456608,13.99590204406,32046267119686528,2.0196,12.062,10.852,-5.264,13.846578,0.002765,14.260156,0.003061,13.267908,0.003877,13.073188,0.043245,0.992248,0.413578,0.57867,,5651.3,461.7235,0.8165,0.67600846,0.987,0.447,0.6872717,G      
272691,87018,67.65409251895,34.2534947,173061210363585792,0.9851,3.116,-2.416,1.969,14.095062,0.002769,14.782549,0.003114,13.280511,0.003857,12.950892,0.065705,1.502038,0.687487,0.814551,,7183.5,1018.3167,2.2034,10.691759,1.674,1.266,0.46568483,F      
